,14_SCPMF
ACC,0.5142118863049095
AUC,0.5287032773275722
Fscore,0.001477983159650392
HR@10,0.00516795865633075
HR@2,0.0
HR@5,0.0
Lin's AUC,0.519216882992083
NDCGk,0.24916021027269222
global AUC,0.5150307235200712
global NDCG,0.4725212132256127
prediction time (sec),0.025223970413208008
training time (sec),42.37568807601929
