,66_SCPMF
ACC,0.5529715762273901
AUC,0.5193638092704078
Fscore,0.0013486213872217648
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5429740187046029
NDCGk,0.22847764096231776
global AUC,0.5488640951202156
global NDCG,0.4673400756036963
prediction time (sec),0.025510787963867188
training time (sec),42.75014090538025
