,63_SCPMF
ACC,0.49612403100775193
AUC,0.5038616301540004
Fscore,0.0011272607247981704
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.4912084331411586
NDCGk,0.2255375525856642
global AUC,0.49622474121912014
global NDCG,0.4522178331815277
prediction time (sec),0.024587392807006836
training time (sec),42.112107276916504
