,38_SCPMF
ACC,0.5271317829457365
AUC,0.5265554245096239
Fscore,0.0015095820666077917
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5181497607655242
NDCGk,0.23906309576419696
global AUC,0.5271462079850154
global NDCG,0.46661780278982923
prediction time (sec),0.02442479133605957
training time (sec),42.39035201072693
