,58_SCPMF
ACC,0.5193798449612403
AUC,0.4789192689853451
Fscore,0.0012671837400102877
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5306065449185028
NDCGk,0.23277097630641527
global AUC,0.5189481958893549
global NDCG,0.4614570984725621
prediction time (sec),0.02448296546936035
training time (sec),42.68146109580994
