,8_NIMCGCN
ACC,1.0
AUC,0.5
Fscore,0.00130715988415049
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5645884999108146
NDCGk,0.23316220661174758
global AUC,0.9085991507571574
global NDCG,0.5096065239334756
prediction time (sec),39.98300123214722
training time (sec),996.2857191562653
