,33_NIMCGCN
ACC,1.0
AUC,0.5
Fscore,0.0013246723248597804
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5978778045199943
NDCGk,0.23321128499487082
global AUC,0.9100402866745507
global NDCG,0.5113750467162052
prediction time (sec),19.074884176254272
training time (sec),580.8334939479828
