,62_NIMCGCN
ACC,1.0
AUC,0.5
Fscore,0.0013801967722834895
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5681617405804763
NDCGk,0.2201443750676181
global AUC,0.9133309314644767
global NDCG,0.5185730116273969
prediction time (sec),27.354509115219116
training time (sec),587.33917760849
