,17_HAN
ACC,0.9863013698630136
AUC,0.5
Fscore,0.0003800289612777521
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.6857536293980353
NDCGk,0.1975368959252907
global AUC,0.9333101779272217
global NDCG,0.34272000169921524
prediction time (sec),0.724013090133667
training time (sec),392.8511049747467
