,91_HAN
ACC,0.9863013698630136
AUC,0.5
Fscore,0.0003800289612777521
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.7273387782435181
NDCGk,0.1975368959252907
global AUC,0.9385314066593867
global NDCG,0.35890744839302374
prediction time (sec),0.4537363052368164
training time (sec),187.22588896751404
