,99_HAN
ACC,0.9863013698630136
AUC,0.5
Fscore,0.0003800289612777521
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.6902248080316813
NDCGk,0.1975368959252907
global AUC,0.9375512812658048
global NDCG,0.3823494453457205
prediction time (sec),0.43796348571777344
training time (sec),181.08294916152954
