,34_MBiRW
ACC,1.0
AUC,0.5
Fscore,0.0016093121817278074
HR@10,0.020671834625323
HR@2,0.002583979328165375
HR@5,0.0103359173126615
Lin's AUC,0.8820828171994298
NDCGk,0.24373850691828056
global AUC,0.9768346424823767
global NDCG,0.7851697967268639
prediction time (sec),0.0771784782409668
training time (sec),2787.837791442871
