,4_MBiRW
ACC,1.0
AUC,0.5
Fscore,0.0012661773641341608
HR@10,0.0103359173126615
HR@2,0.002583979328165375
HR@5,0.007751937984496124
Lin's AUC,0.8660014648196115
NDCGk,0.24026754115860635
global AUC,0.972439427878947
global NDCG,0.7510664959335228
prediction time (sec),0.07334136962890625
training time (sec),2696.1959738731384
