,65_MBiRW
ACC,1.0
AUC,0.5
Fscore,0.0015357549044806354
HR@10,0.020671834625323
HR@2,0.002583979328165375
HR@5,0.007751937984496124
Lin's AUC,0.8652692646614832
NDCGk,0.23385274049938198
global AUC,0.974290352938301
global NDCG,0.7746919217577504
prediction time (sec),0.0737619400024414
training time (sec),2684.7180104255676
