,43_MBiRW
ACC,1.0
AUC,0.5
Fscore,0.0012510954770973122
HR@10,0.01808785529715762
HR@2,0.00516795865633075
HR@5,0.0103359173126615
Lin's AUC,0.8858182897023366
NDCGk,0.2376455242552693
global AUC,0.9768312943107841
global NDCG,0.7931776812958625
prediction time (sec),0.07605123519897461
training time (sec),2688.0593354701996
