,11_MBiRW
ACC,1.0
AUC,0.5
Fscore,0.001852320681038558
HR@10,0.020671834625323
HR@2,0.00516795865633075
HR@5,0.0103359173126615
Lin's AUC,0.8971339328902654
NDCGk,0.2289490864487988
global AUC,0.9791438624792089
global NDCG,0.7869663445794053
prediction time (sec),0.0719451904296875
training time (sec),2686.154015302658
