,28_MBiRW
ACC,1.0
AUC,0.5
Fscore,0.0014322047844769082
HR@10,0.015503875968992248
HR@2,0.00516795865633075
HR@5,0.007751937984496124
Lin's AUC,0.8921442136091687
NDCGk,0.23328154655192018
global AUC,0.9786616560162723
global NDCG,0.7788927474017944
prediction time (sec),0.07389259338378906
training time (sec),2673.386267185211
