,74_MBiRW
ACC,1.0
AUC,0.5
Fscore,0.0017056733467411898
HR@10,0.01808785529715762
HR@2,0.00516795865633075
HR@5,0.0103359173126615
Lin's AUC,0.8762682824323806
NDCGk,0.24448356919822045
global AUC,0.9781176757874489
global NDCG,0.7982985417252366
prediction time (sec),0.07530879974365234
training time (sec),2726.1556074619293
