,6_ALSWR
ACC,0.22151898734177214
AUC,0.5069518579462262
Fscore,0.0014939738586928506
HR@10,0.004219409282700422
HR@2,0.0
HR@5,0.002109704641350211
Lin's AUC,0.2521104797956301
NDCGk,0.24984734589051713
global AUC,0.2792115450325412
global NDCG,0.4608088254790689
prediction time (sec),0.030599117279052734
training time (sec),21.754695653915405
