,29_ALSWR
ACC,0.21940928270042195
AUC,0.5095351181672122
Fscore,0.0013748146278407358
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.2465531503508714
NDCGk,0.24534790908931062
global AUC,0.27695829181425435
global NDCG,0.4501677034205788
prediction time (sec),0.027863025665283203
training time (sec),23.28520941734314
