,19_ALSWR
ACC,0.22573839662447256
AUC,0.5154816187599167
Fscore,0.001400109545069404
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.24516647212683737
NDCGk,0.2507246434242725
global AUC,0.2818424311184665
global NDCG,0.45766644095341735
prediction time (sec),0.04785752296447754
training time (sec),21.20665431022644
