,10_ALSWR
ACC,0.22151898734177214
AUC,0.511407728019292
Fscore,0.0014051735564021646
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.2536156486198808
NDCGk,0.24562919014821366
global AUC,0.28035332067914265
global NDCG,0.45405145206955766
prediction time (sec),0.039095401763916016
training time (sec),23.270780324935913
