,66_ALSWR
ACC,0.6865800865800866
AUC,0.6222171893388215
Fscore,0.00028649616137805655
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.6160660266851965
NDCGk,0.1963397485343737
global AUC,0.6989296201961142
global NDCG,0.6487117599254627
prediction time (sec),0.5409965515136719
training time (sec),119.85916066169739
