,10_ALSWR
ACC,0.6943722943722944
AUC,0.6387337589640968
Fscore,0.0002947926646630645
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.6428230996642122
NDCGk,0.1962993458432188
global AUC,0.7074232594916378
global NDCG,0.6340260201447868
prediction time (sec),0.5264592170715332
training time (sec),113.31877517700195
