,32_PMF
ACC,0.6659663865546218
AUC,0.570930588132506
Fscore,0.0004109770536646594
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5854301369245882
NDCGk,0.19511814955062418
global AUC,0.6573118761393295
global NDCG,0.48741086490285257
prediction time (sec),0.11658406257629395
training time (sec),53.59132528305054
