,58_PMF
ACC,0.6533613445378151
AUC,0.5699739892830319
Fscore,0.0003385123399158692
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5797045282046489
NDCGk,0.19647278512422606
global AUC,0.6514708800099756
global NDCG,0.49290774335165816
prediction time (sec),0.11720514297485352
training time (sec),55.89508605003357
