,29_LogisticMF
ACC,1.0
AUC,0.5
Fscore,0.0014215989532099336
HR@10,0.002583979328165375
HR@2,0.002583979328165375
HR@5,0.002583979328165375
Lin's AUC,0.7993769744214473
NDCGk,0.23425941969745184
global AUC,0.9608823765835353
global NDCG,0.6136026968993795
prediction time (sec),0.051564693450927734
training time (sec),21.07146120071411
