,49_LogisticMF
ACC,1.0
AUC,0.5
Fscore,0.0015776919044112228
HR@10,0.00516795865633075
HR@2,0.0
HR@5,0.002583979328165375
Lin's AUC,0.8021412795696858
NDCGk,0.24171675948178004
global AUC,0.9604462632828593
global NDCG,0.6158111128158364
prediction time (sec),0.02395462989807129
training time (sec),20.52524209022522
