,61_LogisticMF
ACC,1.0
AUC,0.5
Fscore,0.0013367059197644004
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.8052540217099833
NDCGk,0.22394990724063396
global AUC,0.9614931946877798
global NDCG,0.6014947961886202
prediction time (sec),0.026044607162475586
training time (sec),20.970306873321533
