,75_ALSWR
ACC,0.20819935691318328
AUC,0.4933828699691483
Fscore,0.00029545551877117367
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.1661661704594197
NDCGk,0.17165245594214296
global AUC,0.2544707571514375
global NDCG,0.4564617574053895
prediction time (sec),0.3042159080505371
training time (sec),82.09768557548523
