,70_ALSWR
ACC,0.1977491961414791
AUC,0.48993238106249853
Fscore,0.0002792555727138453
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.16465651341034834
NDCGk,0.17001681272689068
global AUC,0.24494923585718084
global NDCG,0.45448449365816773
prediction time (sec),0.2053682804107666
training time (sec),73.94972395896912
