,83_ALSWR
ACC,0.20016077170418006
AUC,0.4988217932400028
Fscore,0.0002665176989971834
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.16212821484205597
NDCGk,0.16981746837413725
global AUC,0.24830626891915333
global NDCG,0.4544344840899314
prediction time (sec),0.19929265975952148
training time (sec),62.64413547515869
