,81_ALSWR
ACC,0.22186495176848875
AUC,0.5040144405839528
Fscore,0.00031103105965132134
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.17689417318402345
NDCGk,0.16779863046251794
global AUC,0.26739309295334124
global NDCG,0.4587987457462639
prediction time (sec),0.21040821075439453
training time (sec),63.53149437904358
