,11_LibMF
ACC,1.0
AUC,0.5
Fscore,0.001852320681038558
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.24173118752249248
NDCGk,0.2289490864487988
global AUC,0.9024693309574707
global NDCG,0.4894743557645344
prediction time (sec),0.0022051334381103516
training time (sec),13.981947183609009
