,69_LibMF
ACC,1.0
AUC,0.5
Fscore,0.0015790106830048153
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.24936661155611456
NDCGk,0.2397383917543785
global AUC,0.9025069141835999
global NDCG,0.48676221939651915
prediction time (sec),0.0023076534271240234
training time (sec),13.59751844406128
