,53_LibMF
ACC,1.0
AUC,0.5
Fscore,0.0014439189700588084
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.24233749766197982
NDCGk,0.24698357695502138
global AUC,0.9020972235370771
global NDCG,0.4841143257269028
prediction time (sec),0.0022735595703125
training time (sec),13.789561033248901
