,3_LibMF
ACC,1.0
AUC,0.5
Fscore,0.001031302685640168
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.23028285168066076
NDCGk,0.23772181628030523
global AUC,0.9001764611985835
global NDCG,0.48421738846398643
prediction time (sec),0.0020520687103271484
training time (sec),13.973083257675171
