,39_DRRS
ACC,0.6979591836734694
AUC,0.5934702711732265
Fscore,0.0009831120946556695
HR@10,0.004081632653061225
HR@2,0.0020408163265306124
HR@5,0.004081632653061225
Lin's AUC,0.6336273745949456
NDCGk,0.2526783460712657
global AUC,0.6848584144925072
global NDCG,0.5229960193842021
prediction time (sec),0.13529562950134277
training time (sec),1858.346319437027
