,50_DRRS
ACC,0.7346938775510204
AUC,0.6174772556911469
Fscore,0.001081795402092586
HR@10,0.004081632653061225
HR@2,0.0
HR@5,0.0020408163265306124
Lin's AUC,0.6457489674389215
NDCGk,0.2479141501775717
global AUC,0.7160058540987715
global NDCG,0.515230702552387
prediction time (sec),0.09536337852478027
training time (sec),1398.6513402462006
