,36_DRRS
ACC,0.6959183673469388
AUC,0.6065915889912993
Fscore,0.0010263335388882632
HR@10,0.01020408163265306
HR@2,0.004081632653061225
HR@5,0.006122448979591836
Lin's AUC,0.6794841187587519
NDCGk,0.2604374234221262
global AUC,0.6859811931160283
global NDCG,0.5768216361053226
prediction time (sec),0.08488965034484863
training time (sec),1426.3564763069153
