,58_DRRS
ACC,0.7163265306122449
AUC,0.6104973679630411
Fscore,0.0010329725540603079
HR@10,0.006122448979591836
HR@2,0.0020408163265306124
HR@5,0.004081632653061225
Lin's AUC,0.6433872716235454
NDCGk,0.24926744813563687
global AUC,0.7008203946944507
global NDCG,0.5279964712853291
prediction time (sec),0.10370588302612305
training time (sec),2195.806984424591
