,71_DRRS
ACC,0.7285714285714285
AUC,0.6164871536078105
Fscore,0.0010043126400171862
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.6302304821145432
NDCGk,0.2544294955768361
global AUC,0.7092556565384668
global NDCG,0.5013605262436394
prediction time (sec),0.0765998363494873
training time (sec),1550.2462770938873
