,74_DRRS
ACC,0.6938775510204082
AUC,0.6178967655169354
Fscore,0.0010418497748922325
HR@10,0.01020408163265306
HR@2,0.004081632653061225
HR@5,0.004081632653061225
Lin's AUC,0.6678590917336473
NDCGk,0.2549908378377041
global AUC,0.6846629279763988
global NDCG,0.5681366821133281
prediction time (sec),0.0939328670501709
training time (sec),1684.474797487259
