,58_LibMF
ACC,0.974025974025974
AUC,0.5
Fscore,0.00017288757639152851
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.1610753948666533
NDCGk,0.1763755678153484
global AUC,0.900340966837623
global NDCG,0.49031867417935493
prediction time (sec),0.01789712905883789
training time (sec),63.412222385406494
