,6_LibMF
ACC,0.974025974025974
AUC,0.5
Fscore,0.0001703092220000952
HR@10,0.0008888888888888889
HR@2,0.0
HR@5,0.0
Lin's AUC,0.17464424487800181
NDCGk,0.17785824184753307
global AUC,0.9032483907070096
global NDCG,0.49389628024703175
prediction time (sec),0.01844310760498047
training time (sec),62.709153175354004
