,88_LibMF
ACC,0.974025974025974
AUC,0.5
Fscore,0.00020006181799312817
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.1655455176522436
NDCGk,0.17763617526338346
global AUC,0.9002493442278908
global NDCG,0.4911297268138379
prediction time (sec),0.016940832138061523
training time (sec),65.30296492576599
