,37_LibMF
ACC,0.974025974025974
AUC,0.5
Fscore,0.00017945946494839576
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.1555645801783098
NDCGk,0.17278963534311245
global AUC,0.9003943392316417
global NDCG,0.4920406264470982
prediction time (sec),0.018205881118774414
training time (sec),66.87918043136597
