,3_LibMF
ACC,0.974025974025974
AUC,0.5
Fscore,0.00017414746278583478
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.1626814884949831
NDCGk,0.1688532188199136
global AUC,0.9002208731525986
global NDCG,0.4914974174107635
prediction time (sec),0.02382063865661621
training time (sec),69.73270845413208
