,82_BNNR
ACC,0.964319248826291
AUC,0.5
Fscore,0.00042072828816225495
HR@10,0.0038948393378773127
HR@2,0.0009737098344693282
HR@5,0.0029211295034079843
Lin's AUC,0.7274526854280429
NDCGk,0.1870480311936072
global AUC,0.9421680528028502
global NDCG,0.6094132891179157
prediction time (sec),0.30068254470825195
training time (sec),22038.73824620247
