,70_PMF
ACC,0.5120578778135049
AUC,0.5115247408057639
Fscore,0.00023041235860582596
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.49153677554490394
NDCGk,0.18009711084590319
global AUC,0.5066685195153326
global NDCG,0.4646978556164383
prediction time (sec),0.13720297813415527
training time (sec),69.10679340362549
