,28_PMF
ACC,0.5064308681672026
AUC,0.514163875647133
Fscore,0.00022991939193515092
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5036739162706131
NDCGk,0.17710653597842899
global AUC,0.5046892311348774
global NDCG,0.4655253148600279
prediction time (sec),0.1875934600830078
training time (sec),129.21570110321045
