,55_PMF
ACC,0.4903536977491961
AUC,0.5053814921276163
Fscore,0.0002248441157855878
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.49370535639118707
NDCGk,0.1792694613878674
global AUC,0.4902010400501191
global NDCG,0.46494135261414277
prediction time (sec),0.1891155242919922
training time (sec),71.75749135017395
