,92_LogisticMF
ACC,1.0
AUC,0.5
Fscore,0.0011326870492737902
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5995794661753722
NDCGk,0.22372748513658097
global AUC,0.9242455522873575
global NDCG,0.5299595343881218
prediction time (sec),0.02011585235595703
training time (sec),13.094066858291626
