,67_LogisticMF
ACC,1.0
AUC,0.5
Fscore,0.0011326870492737902
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.565489357972882
NDCGk,0.22372748513658097
global AUC,0.9173581722264176
global NDCG,0.5257627959489494
prediction time (sec),0.020575761795043945
training time (sec),14.453271865844727
