,90_LogisticMF
ACC,1.0
AUC,0.5
Fscore,0.0011326870492737902
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5832311132381713
NDCGk,0.22372748513658097
global AUC,0.9178853100064953
global NDCG,0.5256402189421355
prediction time (sec),0.022426128387451172
training time (sec),13.017244577407837
