,64_LogisticMF
ACC,1.0
AUC,0.5
Fscore,0.0011326870492737902
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.6202918804164018
NDCGk,0.22372748513658097
global AUC,0.9216500367012205
global NDCG,0.5288456726793116
prediction time (sec),0.039606571197509766
training time (sec),13.693074226379395
