,29_FastaiCollabWrapper
ACC,1.0
AUC,0.5
Fscore,0.004049670655826028
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.4993886651141246
NDCGk,0.24538664018780795
global AUC,0.8965331697572448
global NDCG,0.46680516958244134
prediction time (sec),11.101283311843872
training time (sec),155.09611558914185
