,4_FastaiCollabWrapper
ACC,1.0
AUC,0.5
Fscore,0.004049670655826028
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5534000002891561
NDCGk,0.24538664018780795
global AUC,0.9107420963371194
global NDCG,0.47231200032099285
prediction time (sec),16.770515203475952
training time (sec),188.95561170578003
