,46_FastaiCollabWrapper
ACC,1.0
AUC,0.5
Fscore,0.004049670655826028
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.4279529443539255
NDCGk,0.24538664018780795
global AUC,0.8897466401953316
global NDCG,0.45665464502467573
prediction time (sec),17.496063709259033
training time (sec),194.2676272392273
