,32_FastaiCollabWrapper
ACC,1.0
AUC,0.5
Fscore,0.00024342051892371294
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.35755292548745166
NDCGk,0.1773132460734375
global AUC,0.9193841075103777
global NDCG,0.31455173792250724
prediction time (sec),527.5417988300323
training time (sec),5520.137091159821
