,44_FastaiCollabWrapper
ACC,1.0
AUC,0.5
Fscore,0.00024342051892371294
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.32118339024441606
NDCGk,0.1773132460734375
global AUC,0.9164855289467718
global NDCG,0.3093841604695063
prediction time (sec),513.6136436462402
training time (sec),5300.420276880264
