,56_FastaiCollabWrapper
ACC,1.0
AUC,0.5
Fscore,0.00024342051892371294
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.4378230000359717
NDCGk,0.1773132460734375
global AUC,0.9391631939249991
global NDCG,0.32758968343023626
prediction time (sec),821.2863259315491
training time (sec),8285.43162369728
