,62_FastaiCollabWrapper
ACC,1.0
AUC,0.5
Fscore,0.0007278939408428893
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5357839615964434
NDCGk,0.2056923406537057
global AUC,0.9067472608446375
global NDCG,0.48587154687172684
prediction time (sec),31.234445095062256
training time (sec),342.9383387565613
