,52_FastaiCollabWrapper
ACC,1.0
AUC,0.5
Fscore,0.0006732348527729807
HR@10,0.001639344262295082
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5613601055536076
NDCGk,0.20214263016844494
global AUC,0.9125726781810413
global NDCG,0.49843670143234337
prediction time (sec),31.465370178222656
training time (sec),345.87826561927795
